path	ref	commit	blob
lean/InfoGeometry/Canonical/RiemannVonMangoldtStaircaseCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	d9ca428be10e9fdf860b6653e7c527cc2e39e106
lean/InfoGeometry/Canonical/STAMaxwellThoriumCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	2d91ae623ab0d15102a64dbdd4baa0dc7c303c9a
lean/InfoGeometry/Canonical/SchurDecompositionCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	33c06c0901c2ca9704896bfab87823ef8aeee884
lean/InfoGeometry/Canonical/SelfConcordantLogGeneratingLyapunovDiagnostics.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	6ba1054cfb0cbe282592f2f0f72f77f020259b99
lean/InfoGeometry/Canonical/SiegelResonanceCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	34f90814c7ee568850e220bec36f73b4599d83fe
lean/InfoGeometry/Canonical/SiegelWeilKudlaRallisBridgeCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	7431aad5fb0d83c2669d4b3fabbced1f494c4e76
lean/InfoGeometry/Canonical/SiegelWeilKudlaRallisCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	71d6f948e9ac889085e1cde44b83b4ca6ebd9e70
lean/InfoGeometry/Canonical/SklyaninSoVCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	6666c235740639601c9f3e220064cd6d1993c9cd
lean/InfoGeometry/Canonical/SouriauApolloniusEntropyFoliationCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	d67a28a3b6fe6937c382233b9e6d4ef9d3a0e5d2
lean/InfoGeometry/Canonical/SouriauKaehlerKleinBottleBridge.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	1476f6f50bb65d200bd79ee71e64cf2b243f6da5
lean/InfoGeometry/Canonical/SouriauKaehlerKleinBottleCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	395338aae0247af6cee199f50adf38fb267f3cc2
lean/InfoGeometry/Canonical/SpectralTripleApolloniusCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	3d3f1537ef5314fbf8dc0132577bc968ac7c9f62
lean/InfoGeometry/Canonical/SplitG2AlbertJordanCompatibility.lean	refs/remotes/upstream/berezinian-gaussian-factorization	77fad7c7eb45b06639548599132c37ef67eb70a2	1f16f5abff71284529a5b67a14d8c8f5fd5ea97c
lean/InfoGeometry/Canonical/StressTensorCentralChargeCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	fbc2cf6d530242c0b7139d15c1196aee7806191b
lean/InfoGeometry/Canonical/SuperHolographicMonadCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	bff730a463d181f235cd19b9084059f812ca4d10
lean/InfoGeometry/Canonical/SuperOnsagerCentralChargeSplit.lean	refs/remotes/upstream/consolidate/class2	853ee0baa46be4db5d1fc1726ba1374bc02c9e5d	c8e33b7852c4eef92c64f50226a6e2bf961949c5
lean/InfoGeometry/Canonical/SuperchargeAlgebraCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	058d833dcc3a6d95ef8c4af691d6f5be76ad27cc
lean/InfoGeometry/Canonical/ThermodynamicBetheAnsatzCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	23df324dbfeb32041942d7fbc18cb129be613a64
lean/InfoGeometry/Canonical/TomitaTakesakiBostConnesKMSCapstone.lean	refs/remotes/upstream/apollonius-lambda-dag-topological-closure	ce2c52813f16b860fa16b0534bafa3b6b7e7f566	cce084dac26ef31d5bde52583f1b6a51ed1124e2
